date,location,population,new_cases,new_deaths,avg_cases,avg_cases_per_mili,avg_death,avg_death_per_mili
2022/1/14,Europe,744807803,1323398,3211,1145162.286,1537.52724,2970.714286,3.988564934
2022/1/15,Europe,744807803,977756,2690,1148652.143,1542.212821,3011,4.042653672
2022/1/16,Europe,744807803,826241,1897,1146381.714,1539.164479,3021.571429,4.056847171
2022/1/17,Europe,744807803,1032996,2867,1150727.857,1544.999733,3049.857143,4.09482437
2022/1/18,Europe,744807803,1520828,3631,1182469.286,1587.616672,3045.428571,4.088878445
2022/1/19,Europe,744807803,1588683,3131,1211767.143,1626.952803,2958,3.971494375
2022/1/20,Europe,744807803,1653522,3318,1274774.857,1711.548741,2963.571429,3.978974732
2022/1/21,Europe,744807803,1602237,3010,1314609,1765.031186,2934.857143,3.940422121
2022/1/22,Europe,744807803,1263577,2397,1355440.571,1819.852808,2893,3.884223538
2022/1/23,Europe,744807803,1035864,1825,1385386.714,1860.059345,2882.714286,3.870413648
2022/1/24,Europe,744807803,1317007,2884,1425959.714,1914.533801,2885.142857,3.873674316
2022/1/25,Europe,744807803,1807128,3583,1466859.714,1969.447297,2878.285714,3.864467723
2022/1/26,Europe,744807803,1765376,3259,1492101.571,2003.337727,2896.571429,3.889018639
2022/1/27,Europe,744807803,1846303,3199,1519641.714,2040.313901,2879.571429,3.866193959
2022/1/28,Europe,744807803,1683920,3192,1531310.714,2055.98103,2905.571429,3.901102294
2022/1/29,Europe,744807803,1369375,2467,1546424.714,2076.273514,2915.571429,3.914528576
2022/1/30,Europe,744807803,1106197,1842,1556472.286,2089.763667,2918,3.917789245
2022/1/31,Europe,744807803,1251856,3125,1547165,2077.267442,2952.428571,3.964014017
2022/2/1,Europe,744807803,1692087,3472,1530730.571,2055.202114,2936.571429,3.942723769
2022/2/2,Europe,744807803,1707546,3669,1522469.143,2044.110087,2995.142857,4.021363424
2022/2/3,Europe,744807803,1640959,3430,1493134.286,2004.724279,3028.142857,4.065670157
2022/2/4,Europe,744807803,1452994,3246,1460144.857,1960.43174,3035.857143,4.076027575
2022/2/5,Europe,744807803,1274995,2689,1446662,1942.329275,3067.571429,4.118608071
2022/2/6,Europe,744807803,1004319,1969,1432108,1922.788663,3085.714286,4.142967183
2022/2/7,Europe,744807803,1464824,3476,1462532,1963.636785,3135.857143,4.2102904
2022/2/8,Europe,744807803,1393668,4236,1419900.714,1906.398817,3245,4.356828684
2022/2/9,Europe,744807803,1233237,3617,1352142.286,1815.424436,3237.571429,4.346854874
2022/2/10,Europe,744807803,1675591,4009,1357089.714,1822.066993,3320.285714,4.457909411
2022/2/11,Europe,744807803,1275753,3717,1331769.571,1788.071454,3387.571429,4.548249112
2022/2/12,Europe,744807803,1038082,2842,1297924.857,1742.630585,3409.428571,4.57759513
2022/2/13,Europe,744807803,806695,1955,1269692.857,1704.725504,3407.428571,4.574909873
2022/2/14,Europe,744807803,816701,3640,1177103.857,1580.412896,3430.857143,4.606365735
2022/2/15,Europe,744807803,917856,3758,1109130.714,1489.150234,3362.571429,4.514683406
2022/2/16,Europe,744807803,1211363,4376,1106005.857,1484.954713,3471,4.660262669
2022/2/17,Europe,744807803,1059648,3856,1018014,1366.814359,3449.142857,4.630916652
2022/2/18,Europe,744807803,1004071,3726,979202.2857,1314.704655,3450.428571,4.632642888
2022/2/19,Europe,744807803,827852,2705,949169.4286,1274.381692,3430.857143,4.606365735
2022/2/20,Europe,744807803,647491,1855,926426,1243.845723,3416.571429,4.587185331
2022/2/21,Europe,744807803,674604,2950,906126.4286,1216.590945,3318,4.454840546
2022/2/22,Europe,744807803,741716,3988,880963.5714,1182.806582,3350.857143,4.498955475
2022/2/23,Europe,744807803,878787,3693,833452.7143,1119.017162,3253.285714,4.367953318
2022/2/24,Europe,744807803,870881,3262,806486,1082.81089,3168.428571,4.25402172
2022/2/25,Europe,744807803,769194,2991,772932.1429,1037.760533,3063.428571,4.113045754
2022/2/26,Europe,744807803,595517,2357,739741.4286,993.1977425,3013.714286,4.046297949
2022/2/27,Europe,744807803,450658,1807,711622.4286,955.4443787,3006.857143,4.037091355
2022/2/28,Europe,744807803,501270,2226,686860.4286,922.1982179,2903.428571,3.898225233
2022/3/1,Europe,744807803,766718,3451,690432.1429,926.9937024,2826.714286,3.795226466
2022/3/2,Europe,744807803,719993,3022,667747.2857,896.5363722,2730.857143,3.666525957
2022/3/3,Europe,744807803,743030,2835,649482.8571,872.0140344,2669.857143,3.584625634
2022/3/4,Europe,744807803,777642,2900,650689.7143,873.6343949,2656.857143,3.567171466
2022/3/5,Europe,744807803,595174,2213,650640.7143,873.5686061,2636.285714,3.539551685
2022/3/6,Europe,744807803,457985,1433,651687.4286,874.9739543,2582.857143,3.467816976
2022/3/7,Europe,744807803,633927,2042,670638.4286,900.4181023,2556.571429,3.432525033
2022/3/8,Europe,744807803,734509,2662,666037.1429,894.2402861,2443.857143,3.281191648
2022/3/9,Europe,744807803,786680,2596,675563.8571,907.0311219,2383,3.199483129
2022/3/10,Europe,744807803,887703,2352,696231.4286,934.7799872,2314,3.106841779
2022/3/11,Europe,744807803,844987,2250,705852.1429,947.69703,2221.142857,2.982169156
2022/3/12,Europe,744807803,625728,1788,710217,953.5574106,2160.428571,2.90065244
2022/3/13,Europe,744807803,474372,1264,712558,956.7005033,2136.285714,2.868237558
2022/3/14,Europe,744807803,647806,1577,714540.7143,959.3625515,2069.857143,2.779048681
2022/3/15,Europe,744807803,854773,2342,731721.2857,982.4296721,2024.142857,2.71767139
2022/3/16,Europe,744807803,894614,2313,747140.4286,1003.131849,1983.714286,2.663390848
2022/3/17,Europe,744807803,904725,2060,749572.1429,1006.396737,1942,2.607384069
2022/3/18,Europe,744807803,924450,2207,760924,1021.638061,1935.857143,2.599136495
2022/3/19,Europe,744807803,673756,1540,767785.1429,1030.850026,1900.428571,2.551569094
2022/3/20,Europe,744807803,451415,1152,764505.5714,1026.44678,1884.428571,2.530087042
2022/3/21,Europe,744807803,690375,1501,770586.8571,1034.611686,1873.571429,2.515509936
2022/3/22,Europe,744807803,907354,2229,778098.4286,1044.696934,1857.428571,2.49383608
2022/3/23,Europe,744807803,906434,2054,779787,1046.964058,1820.428571,2.444158834
2022/3/24,Europe,744807803,943572,1956,785336.5714,1054.41507,1805.571429,2.424211214
2022/3/25,Europe,744807803,914759,2206,783952.1429,1052.556297,1805.428571,2.42401941
2022/3/26,Europe,744807803,632999,1411,778129.7143,1044.73894,1787,2.39927669
2022/3/27,Europe,744807803,425483,915,774425.1429,1039.765077,1753.142857,2.353819133
2022/3/28,Europe,744807803,588744,1343,759906.4286,1020.271841,1730.571429,2.323514095
2022/3/29,Europe,744807803,886259,1673,756892.8571,1016.225735,1651.142857,2.216871051
2022/3/30,Europe,744807803,800419,2026,741747.8571,995.8916302,1647.142857,2.211500538
2022/3/31,Europe,744807803,1093773,2383,763205.1429,1024.700788,1708.142857,2.293400862
2022/4/1,Europe,744807803,507292,1695,704995.5714,946.546973,1635.142857,2.195388999
2022/4/2,Europe,744807803,520452,1412,688917.4286,924.9600042,1635.285714,2.195580803
2022/4/3,Europe,744807803,361793,939,679818.8571,912.7440051,1638.714286,2.2001841
2022/4/4,Europe,744807803,351012,1227,645857.1429,867.146048,1622.142857,2.177934832
2022/4/5,Europe,744807803,697220,1927,618851.5714,830.8876047,1658.428571,2.226653057
2022/4/6,Europe,744807803,807281,1916,619831.8571,832.203764,1642.714286,2.205554613
2022/4/7,Europe,744807803,609939,1797,550712.7143,739.40245,1559,2.093157448
2022/4/8,Europe,744807803,560507,1939,558314.8571,749.6093017,1593.857143,2.139957633
2022/4/9,Europe,744807803,347316,978,533581.1429,716.4011181,1531.857143,2.056714681
2022/4/10,Europe,744807803,257010,794,518612.1429,696.3033158,1511.142857,2.028903096
2022/4/11,Europe,744807803,448449,1523,532531.7143,714.9921257,1553.428571,2.08567709
2022/4/12,Europe,744807803,604016,1590,519216.8571,697.1152223,1505.285714,2.02103913
2022/4/13,Europe,744807803,491562,1606,474114.1429,636.5590438,1461,1.961579879
2022/4/14,Europe,744807803,526843,1662,462243.2857,620.6208956,1441.714286,1.935686334
2022/4/15,Europe,744807803,296456,1063,424521.7143,569.974848,1316.571429,1.767665998
2022/4/16,Europe,744807803,273377,815,413959,555.7930493,1293.285714,1.73640194
2022/4/17,Europe,744807803,200650,676,405907.5714,544.9829739,1276.428571,1.713769064
2022/4/18,Europe,744807803,97466,672,355767.1429,477.6630178,1154.857143,1.550543829
2022/4/19,Europe,744807803,558591,1622,349277.8571,468.9503194,1159.428571,1.556681558
2022/4/20,Europe,744807803,529829,2169,354744.5714,476.2900845,1239.857143,1.664667231
2022/4/21,Europe,744807803,504391,1540,351537.1429,471.9837003,1222.428571,1.641267138
2022/4/22,Europe,744807803,437917,1349,371745.8571,499.1164911,1263.285714,1.696123093
2022/4/23,Europe,744807803,238467,755,366758.7143,492.4206121,1254.714286,1.684614851
2022/4/24,Europe,744807803,169629,517,362327.1429,486.4706591,1232,1.654118009
2022/4/25,Europe,744807803,266803,1157,386518.1429,518.9501792,1301.285714,1.747142966
2022/4/26,Europe,744807803,275758,1254,346113.4286,464.7016682,1248.714286,1.676559081
2022/4/27,Europe,744807803,498651,1611,341659.4286,458.721602,1169,1.569532429
2022/4/28,Europe,744807803,349788,1499,319573.2857,429.0681226,1163.142857,1.561668463
2022/4/29,Europe,744807803,337046,1168,305163.1429,409.7206576,1137.285714,1.526951933
2022/4/30,Europe,744807803,158437,595,293730.2857,394.3705806,1114.428571,1.496263287
2022/5/1,Europe,744807803,119493,484,286568,384.7542935,1109.714286,1.489933754
2022/5/2,Europe,744807803,189113,1010,275469.4286,369.8530379,1088.714286,1.46173856
2022/5/3,Europe,744807803,376657,1191,289883.5714,389.2058733,1079.714286,1.449654906
2022/5/4,Europe,744807803,257802,943,255476.5714,343.010063,984.2857143,1.32152981
2022/5/5,Europe,744807803,287714,1240,246608.8571,331.1040193,947.2857143,1.271852564
2022/5/6,Europe,744807803,269668,1032,236983.4286,318.1806469,927.8571429,1.245767216
2022/5/7,Europe,744807803,128531,524,232711.1429,312.4445554,917.7142857,1.232149129
2022/5/8,Europe,744807803,100591,411,230010.8571,308.8190755,907.2857143,1.218147434
2022/5/9,Europe,744807803,258529,1059,239927.4286,322.1333445,914.2857143,1.227545832
2022/5/10,Europe,744807803,269869,972,224672,301.6509751,883,1.185540748
2022/5/11,Europe,744807803,234247,853,221307,297.133031,870.1428571,1.168278385
2022/5/12,Europe,744807803,246450,934,215412.1429,289.2184292,826.4285714,1.10958635
2022/5/13,Europe,744807803,264403,1000,214660,288.208581,821.8571429,1.103448621
2022/5/14,Europe,744807803,122476,404,213795,287.0472075,804.7142857,1.080432136
2022/5/15,Europe,744807803,93410,292,212769.1429,285.6698627,787.7142857,1.057607456
2022/5/16,Europe,744807803,178318,859,201310.4286,270.2850692,759.1428571,1.019246649
2022/5/17,Europe,744807803,262637,970,200277.2857,268.8979424,758.8571429,1.018863041
2022/5/18,Europe,744807803,248463,787,202308.1429,271.6246286,749.4285714,1.006203974
2022/5/19,Europe,744807803,186865,771,193796,260.1959851,726.1428571,0.974939916
2022/5/20,Europe,744807803,151501,581,177667.1429,238.5409258,666.2857143,0.894574025
2022/5/21,Europe,744807803,118106,612,177042.8571,237.7027421,696,0.934469265
2022/5/22,Europe,744807803,46171,198,170294.4286,228.6421113,682.5714286,0.916439685
2022/5/23,Europe,744807803,160599,683,167763.1429,225.2435356,657.4285714,0.882682175
2022/5/24,Europe,744807803,204006,679,159387.2857,213.9978731,615.8571429,0.8268672
2022/5/25,Europe,744807803,162890,791,147162.5714,197.5846263,616.4285714,0.827634416
2022/5/26,Europe,744807803,113406,593,136668.4286,183.4948936,591,0.793493298
2022/5/27,Europe,744807803,196752,715,143132.8571,192.1742181,610.1428571,0.819195039
2022/5/28,Europe,744807803,56147,227,134281.5714,180.2902318,555.1428571,0.745350485
2022/5/29,Europe,744807803,41170,171,133567.1429,179.3310198,551.2857143,0.740171776
2022/5/30,Europe,744807803,140288,619,130665.5714,175.435288,542.1428571,0.727896318
2022/5/31,Europe,744807803,194980,545,129376.1429,173.7040648,523,0.702194577
2022/6/1,Europe,744807803,189101,748,133120.5714,178.7314404,516.8571429,0.693947003
2022/6/2,Europe,744807803,155023,585,139065.8571,186.7137489,515.7142857,0.692412571
2022/6/3,Europe,744807803,164050,669,134394.1429,180.4413734,509.1428571,0.683589585
2022/6/4,Europe,744807803,58552,198,134737.7143,180.9026621,505,0.678027268
2022/6/5,Europe,744807803,48443,152,135776.7143,182.2976528,502.2857143,0.674382992
2022/6/6,Europe,744807803,68949,267,125585.4286,168.6145447,452,0.606867971
2022/6/7,Europe,744807803,274646,824,136966.2857,183.894805,491.8571429,0.660381297
2022/6/8,Europe,744807803,239204,599,144123.8571,193.5047627,470.5714286,0.631802495
2022/6/9,Europe,744807803,189184,529,149004,200.0569803,462.5714286,0.621061469
2022/6/10,Europe,744807803,184571,539,151935.5714,203.992991,444,0.596126945
2022/6/11,Europe,744807803,32630,233,148232.4286,199.0210467,449,0.602840086
2022/6/12,Europe,744807803,32797,149,145997.2857,196.0200808,448.5714286,0.602264674
2022/6/13,Europe,744807803,216576,1047,167086.8571,224.3355352,560,0.751871822
2022/6/14,Europe,744807803,466054,795,194430.8571,261.0483622,555.8571429,0.746309505
2022/6/15,Europe,744807803,255479,447,196755.8571,264.1699729,534.1428571,0.717155292
2022/6/16,Europe,744807803,182549,402,195808,262.8973531,516,0.692796179
2022/6/17,Europe,744807803,258370,526,206350.7143,277.0522992,514.1428571,0.690302727
2022/6/18,Europe,744807803,47947,184,208538.8571,279.9901616,507.1428571,0.680904329
2022/6/19,Europe,744807803,51615,138,211227.1429,283.59953,505.5714286,0.678794484
2022/6/20,Europe,744807803,391505,683,236217,317.1516182,453.5714286,0.608977815
2022/6/21,Europe,744807803,423416,537,230125.8571,308.9734777,416.7142857,0.559492374
2022/6/22,Europe,744807803,347157,525,243222.7143,326.5576882,427.8571429,0.574453089
2022/6/23,Europe,744807803,341738,498,265964,357.0907809,441.5714286,0.592866276
2022/6/24,Europe,744807803,366617,559,281427.8571,377.8529924,446.2857143,0.599195809
2022/6/25,Europe,744807803,76403,186,285493,383.3109681,446.5714286,0.599579417
2022/6/26,Europe,744807803,64995,187,287404.4286,385.8773061,453.5714286,0.608977815
2022/6/27,Europe,744807803,474514,527,299262.8571,401.7987673,431.2857143,0.579056385
2022/6/28,Europe,744807803,540436,607,315980,424.2436757,441.2857143,0.592482668
2022/6/29,Europe,744807803,469186,540,333412.7143,447.6493304,443.4285714,0.595359729
2022/6/30,Europe,744807803,450132,492,348897.5714,468.4397371,442.5714286,0.594208904
2022/7/1,Europe,744807803,476579,648,364606.4286,489.5308925,455.2857143,0.611279464
2022/7/2,Europe,744807803,110743,244,369512.1429,496.1174431,463.5714286,0.622404098
2022/7/3,Europe,744807803,93539,212,373589.8571,501.5922976,467.1428571,0.627199199
2022/7/4,Europe,744807803,523291,568,380558,510.947923,473,0.635063164
2022/7/5,Europe,744807803,703129,879,403799.8571,542.1530971,511.8571429,0.687233862
2022/7/6,Europe,744807803,630469,621,426840.2857,573.0878275,523.4285714,0.702769989
2022/7/7,Europe,744807803,502746,683,434356.5714,583.179405,550.7142857,0.73940456
2022/7/8,Europe,744807803,504372,992,438327,588.5102146,599.8571429,0.805385148
2022/7/9,Europe,744807803,130728,280,441182,592.3434183,605,0.812290094
2022/7/10,Europe,744807803,108600,258,443333.5714,595.2321789,611.5714286,0.821113079
2022/7/11,Europe,744807803,611255,820,455899.8571,612.1040291,647.5714286,0.869447696
2022/7/12,Europe,744807803,623427,912,444513.8571,596.8168638,652.2857143,0.87577723
2022/7/13,Europe,744807803,663240,791,449195.4286,603.1024739,676.5714286,0.908383916
2022/7/14,Europe,744807803,315001,617,422374.7143,567.0922251,667.1428571,0.895724849
2022/7/15,Europe,744807803,347081,868,399904.5714,536.9231764,649.4285714,0.871941149
2022/7/16,Europe,744807803,114939,290,397649,533.8947825,650.8571429,0.873859189
2022/7/17,Europe,744807803,84021,301,394137.7143,529.1804311,657,0.882106763
2022/7/18,Europe,744807803,669440,1000,402449.8571,540.340549,682.7142857,0.916631489
2022/7/19,Europe,744807803,918487,1345,444601.2857,596.9342479,744.5714286,0.999682637
2022/7/20,Europe,744807803,551829,1028,428685.4286,575.5651684,778.4285714,1.045140194
2022/7/21,Europe,744807803,344232,715,432861.2857,581.1717922,792.4285714,1.063936989
2022/7/22,Europe,744807803,385798,1217,438392.2857,588.5978691,842.2857143,1.130876598
2022/7/23,Europe,744807803,100629,325,436348,585.8531533,847.2857143,1.137589739
2022/7/24,Europe,744807803,74659,281,435010.5714,584.0574839,844.4285714,1.133753658
2022/7/25,Europe,744807803,390784,854,395202.5714,530.6101384,823.5714286,1.105750269
2022/7/26,Europe,744807803,425857,1166,324826.8571,436.121716,798,1.071417347
2022/7/27,Europe,744807803,545779,1182,323962.5714,434.9613016,820,1.100955168
2022/7/28,Europe,744807803,287776,934,315897.4286,424.1328129,851.2857143,1.142960252
2022/7/29,Europe,744807803,260288,1070,297967.4286,400.0594883,830.2857143,1.114765059
2022/7/30,Europe,744807803,93189,327,296904.5714,398.6324663,830.5714286,1.115148667
2022/7/31,Europe,744807803,64825,284,295499.7143,396.7462654,831,1.115724079
2022/8/1,Europe,744807803,265354,826,277581.1429,372.6882851,827,1.110353566
2022/8/2,Europe,744807803,469105,1255,283759.4286,380.9834261,839.7142857,1.127424125
2022/8/3,Europe,744807803,327557,948,252584.8571,339.1275657,806.2857143,1.082541981
2022/8/4,Europe,744807803,256840,997,248165.4286,333.193916,815.2857143,1.094625635
2022/8/5,Europe,744807803,218756,1100,242232.2857,325.2279108,819.5714286,1.100379756
2022/8/6,Europe,744807803,83313,372,240821.4286,323.3336541,826,1.109010938
2022/8/7,Europe,744807803,61207,265,240304.5714,322.6397071,823.2857143,1.105366661
2022/8/8,Europe,744807803,220746,860,233932,314.0837127,828.1428571,1.111887998
2022/8/9,Europe,744807803,364114,1640,218933.2857,293.9460151,883.1428571,1.185732552
2022/8/10,Europe,744807803,273574,852,211221.4286,283.5918578,869.4285714,1.167319365
2022/8/11,Europe,744807803,214350,925,205151.4286,275.4421043,859.1428571,1.153509474
2022/8/12,Europe,744807803,181969,989,199896.1429,268.3862092,843.2857143,1.132219226
2022/8/13,Europe,744807803,75926,362,198840.8571,266.9693528,841.8571429,1.130301186
2022/8/14,Europe,744807803,59051,269,198532.8571,266.5558233,842.4285714,1.131068402
2022/8/15,Europe,744807803,143076,468,187437.1429,251.6584038,786.4285714,1.05588122
2022/8/16,Europe,744807803,301107,1418,178436.1429,239.5734069,754.7142857,1.013300724
2022/8/17,Europe,744807803,276253,838,178818.8571,240.0872499,752.7142857,1.010615467
2022/8/18,Europe,744807803,197465,975,176406.7143,236.8486388,759.8571429,1.020205669
2022/8/19,Europe,744807803,176865,872,175677.5714,235.869671,743.1428571,0.997764597
2022/8/20,Europe,744807803,83960,305,176825.2857,237.4106246,735,0.986831767
2022/8/21,Europe,744807803,67914,229,178091.4286,239.1105838,729.2857143,0.979159605
2022/8/22,Europe,744807803,187046,585,184372.8571,247.5442072,746,1.001600677
2022/8/23,Europe,744807803,275839,1147,180763.1429,242.6977029,707.2857143,0.949621784
2022/8/24,Europe,744807803,142033,635,161588.8571,216.9537651,678.2857143,0.910685564
2022/8/25,Europe,744807803,268294,934,171707.2857,230.5390532,672.4285714,0.902821599
2022/8/26,Europe,744807803,163645,765,169818.7143,228.0034038,657.1428571,0.882298567
2022/8/27,Europe,744807803,84123,306,169842,228.0346679,657.2857143,0.882490371
2022/8/28,Europe,744807803,71070,224,170292.8571,228.6400014,656.5714286,0.881531351
2022/8/29,Europe,744807803,165464,584,167209.7143,224.5004867,656.4285714,0.881339547
2022/8/30,Europe,744807803,219445,888,159153.4286,213.6838899,619.4285714,0.831662301
2022/8/31,Europe,744807803,253807,886,175121.1429,235.1225942,655.2857143,0.879805114
2022/9/1,Europe,744807803,178422,774,162282.2857,217.8847819,632.4285714,0.849116469
2022/9/2,Europe,744807803,154207,726,160934,216.0745354,626.8571429,0.841636111
2022/9/3,Europe,744807803,83754,259,160881.2857,216.0037597,620.1428571,0.832621321
2022/9/4,Europe,744807803,67163,194,160323.1429,215.2543813,615.8571429,0.8268672
2022/9/5,Europe,744807803,163704,470,160071.7143,214.9168062,599.5714286,0.80500154
2022/9/6,Europe,744807803,247299,904,164050.8571,220.2593159,601.8571429,0.808070405
2022/9/7,Europe,744807803,175990,646,152934.1429,205.3337012,567.5714286,0.762037436
2022/9/8,Europe,744807803,186536,674,154093.2857,206.8899991,553.2857143,0.742857032
2022/9/9,Europe,744807803,150365,583,153544.4286,206.153088,532.8571429,0.715429055
2022/9/10,Europe,744807803,85474,255,153790.1429,206.482991,532.2857143,0.714661839
2022/9/11,Europe,744807803,70109,172,154211,207.0480457,529.1428571,0.71044215
2022/9/12,Europe,744807803,189245,394,157859.7143,211.9469125,518.2857143,0.695865044
2022/9/13,Europe,744807803,262247,838,159995.1429,214.8139993,508.8571429,0.683205977
2022/9/14,Europe,744807803,226752,862,167246.8571,224.5503558,539.7142857,0.724635649
2022/9/15,Europe,744807803,249465,717,176236.7143,236.620392,545.8571429,0.732883223
2022/9/16,Europe,744807803,186531,845,181403.2857,243.5571767,583.2857143,0.78313588
2022/9/17,Europe,744807803,97830,246,183168.4286,245.9271074,582,0.781409644
2022/9/18,Europe,744807803,84222,202,185184.5714,248.6340378,586.2857143,0.787163765
2022/9/19,Europe,744807803,203281,466,187189.7143,251.3261992,596.5714286,0.800973655
2022/9/20,Europe,744807803,291587,724,191381.1429,256.9537297,580.2857143,0.779107995
2022/9/21,Europe,744807803,221220,501,190590.8571,255.8926697,528.7142857,0.709866738
2022/9/22,Europe,744807803,256221,590,191556,257.1884978,510.5714286,0.685507626
2022/9/23,Europe,744807803,244869,673,199890,268.3779617,486,0.652517331
2022/9/24,Europe,744807803,95583,256,199569,267.946978,487.4285714,0.654435372
2022/9/25,Europe,744807803,77214,169,198567.8571,266.6028153,482.7142857,0.648105839
2022/9/26,Europe,744807803,251859,487,205507.5714,275.9202718,485.7142857,0.652133723
2022/9/27,Europe,744807803,372887,764,217121.8571,291.5139399,491.4285714,0.659805885
2022/9/28,Europe,744807803,260367,530,222714.2857,299.0224925,495.5714286,0.665368202
2022/9/29,Europe,744807803,382340,787,240731.2857,323.2126258,523.7142857,0.703153597
2022/9/30,Europe,744807803,252169,555,241774.1429,324.6127953,506.8571429,0.680520721
2022/10/1,Europe,744807803,91594,277,241204.2857,323.847689,509.8571429,0.684548605
2022/10/2,Europe,744807803,74072,204,240755.4286,323.2450407,514.8571429,0.691261747
2022/10/3,Europe,744807803,168079,434,228786.8571,307.1756985,507.2857143,0.681096133
2022/10/4,Europe,744807803,442133,800,238679.1429,320.4573608,512.4285714,0.688001078
2022/10/5,Europe,744807803,328237,636,248374.8571,333.4751007,527.5714286,0.708332306
2022/10/6,Europe,744807803,435095,659,255911.2857,343.5937227,509.2857143,0.683781389
2022/10/7,Europe,744807803,322583,928,265970.4286,357.0994121,562.5714286,0.755324295
2022/10/8,Europe,744807803,89774,306,265710.4286,356.7503287,566.7142857,0.760886612
2022/10/9,Europe,744807803,69300,244,265028.7143,355.8350399,572.4285714,0.768558773
2022/10/10,Europe,744807803,347142,686,290609.1429,390.180046,608.4285714,0.81689339
2022/10/11,Europe,744807803,450128,924,291751.2857,391.7135193,626.1428571,0.840677091
2022/10/12,Europe,744807803,327932,754,291707.7143,391.6550191,643,0.863309967
2022/10/13,Europe,744807803,359471,855,280904.2857,377.1500306,671,0.900903558
2022/10/14,Europe,744807803,267755,786,273071.7143,366.6337989,650.7142857,0.873667385
2022/10/15,Europe,744807803,71902,245,270518.5714,363.2058772,642,0.861967339
2022/10/16,Europe,744807803,55205,163,268505,360.5023993,630.4285714,0.846431212
2022/10/17,Europe,744807803,386412,1126,274115,368.0345438,693.2857143,0.930824988
2022/10/18,Europe,744807803,402684,1037,267337.2857,358.9345931,709.4285714,0.952498844
2022/10/19,Europe,744807803,273799,813,259604,348.5516652,717.8571429,0.963815282
2022/10/20,Europe,744807803,336927,876,256383.4286,344.227635,720.8571429,0.967843167
2022/10/21,Europe,744807803,222900,831,249975.5714,335.624265,727.2857143,0.976474349
2022/10/22,Europe,744807803,46942,224,246409.8571,330.8368362,724.2857143,0.972446464
2022/10/23,Europe,744807803,36436,166,243728.5714,327.2368663,724.7142857,0.973021876
2022/10/24,Europe,744807803,247188,745,223839.4286,300.5331411,670.2857143,0.899944538
2022/10/25,Europe,744807803,347703,1159,215985,289.9875634,687.7142857,0.923344631
2022/10/26,Europe,744807803,203431,738,205932.4286,276.490697,677,0.908959328
2022/10/27,Europe,744807803,214459,791,188437,253.0008403,664.8571429,0.892655985
2022/10/28,Europe,744807803,156336,722,178927.8571,240.2335964,649.2857143,0.871749345
2022/10/29,Europe,744807803,44214,215,178538.1429,239.710355,648,0.870023108
2022/10/30,Europe,744807803,15857,121,175598.2857,235.7632197,641.5714286,0.861391927
2022/10/31,Europe,744807803,106278,469,155468.2857,208.736113,602.1428571,0.808454013
2022/11/1,Europe,744807803,132420,522,124713.5714,167.4439646,511.1428571,0.686274842
2021/12/26,Singapore,5637022,209,1,,,,
2021/12/27,Singapore,5637022,280,3,,,,
2021/12/28,Singapore,5637022,365,0,,,,
2021/12/29,Singapore,5637022,341,1,,,,
2021/12/30,Singapore,5637022,311,1,,,,
2021/12/31,Singapore,5637022,344,1,,,,
2022/1/1,Singapore,5637022,456,1,329.4285714,58.44017842,1.142857143,0.202741295
2022/1/2,Singapore,5637022,429,0,360.8571429,64.01556404,1,0.177398634
2022/1/3,Singapore,5637022,464,0,387.1428571,68.67861384,0.571428571,0.101370648
2022/1/4,Singapore,5637022,842,3,455.2857143,80.76706358,1,0.177398634
2022/1/5,Singapore,5637022,805,2,521.5714286,92.52605872,1.142857143,0.202741295
2022/1/6,Singapore,5637022,813,1,593.2857143,105.248075,1.142857143,0.202741295
2022/1/7,Singapore,5637022,0,0,544.1428571,96.5301993,1,0.177398634
2022/1/8,Singapore,5637022,1588,2,705.8571429,125.2180926,1.142857143,0.202741295
2022/1/9,Singapore,5637022,845,1,765.2857143,135.76064,1.285714286,0.228083957
2022/1/10,Singapore,5637022,750,0,806.1428571,143.0086413,1.285714286,0.228083957
2022/1/11,Singapore,5637022,846,0,806.7142857,143.1100119,0.857142857,0.152055972
2022/1/12,Singapore,5637022,882,1,817.7142857,145.0613969,0.714285714,0.12671331
2022/1/13,Singapore,5637022,960,0,838.7142857,148.7867682,0.571428571,0.101370648
2022/1/14,Singapore,5637022,945,1,973.7142857,172.7355837,0.714285714,0.12671331
2022/1/15,Singapore,5637022,956,3,883.4285714,156.7190214,0.857142857,0.152055972
2022/1/16,Singapore,5637022,863,0,886,157.1751893,0.714285714,0.12671331
2022/1/17,Singapore,5637022,1165,0,945.2857143,167.692394,0.714285714,0.12671331
2022/1/18,Singapore,5637022,1448,0,1031.285714,182.9486765,0.714285714,0.12671331
2022/1/19,Singapore,5637022,1615,1,1136,201.5248477,0.714285714,0.12671331
2022/1/20,Singapore,5637022,1472,1,1209.142857,214.5002906,0.857142857,0.152055972
2022/1/21,Singapore,5637022,10264,1,2540.428571,450.6685572,0.857142857,0.152055972
2022/1/22,Singapore,5637022,2463,1,2755.714286,488.8599487,0.571428571,0.101370648
2022/1/23,Singapore,5637022,3496,1,3131.857143,555.5871776,0.714285714,0.12671331
2022/1/24,Singapore,5637022,3002,0,3394.285714,602.1416475,0.714285714,0.12671331
2022/1/25,Singapore,5637022,5996,2,4044,717.400074,1,0.177398634
